user_id,type,comparison,priority,message,action,metric
USR494kt,budget_advice,peer,medium,You spend 89% more than similar users on Fitness ($0 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(0.2105263157894736), 'peer_spend': np.float64(0.1111111111111111), 'pct_above': 89}"
USR494kt,budget_advice,personal,medium,Your Gifts spending spiked to 19.0x your usual amount in your highest month.,Consider a monthly cap on Gifts to avoid these irregular spikes.,"{'category': 'Gifts', 'spike_ratio': np.float64(19.0)}"
USR494kt,behavioral_nudge,personal,low,58% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 58, 'weekend_spend': np.float64(286603.51), 'weekday_spend': np.float64(211762.35)}"
USR774PR,spending_warning,personal,high,You have 3 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 3}
USR774PR,budget_advice,peer,medium,You spend 234% more than similar users on Personal Hygiene ($0 vs peer avg $0/month).,Setting a monthly budget for Personal Hygiene could bring your spend in line with peers.,"{'category': 'Personal Hygiene', 'user_spend': np.float64(0.3181818181818182), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 234}"
USR774PR,budget_advice,personal,medium,Your Fitness spending spiked to 22.0x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(22.0)}"
USR990MJ,budget_advice,peer,medium,You spend 49% more than similar users on Fitness ($0 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(0.391304347826087), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 49}"
USR990MJ,budget_advice,personal,medium,Your Food spending spiked to 15.3x your usual amount in your highest month.,Consider a monthly cap on Food to avoid these irregular spikes.,"{'category': 'Food', 'spike_ratio': np.float64(15.3)}"
USR651Yc,spending_warning,personal,high,You have 3 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 3}
USR651Yc,budget_advice,peer,medium,You spend 329% more than similar users on Fitness ($0 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(0.4761904761904761), 'peer_spend': np.float64(0.1111111111111111), 'pct_above': 329}"
USR651Yc,budget_advice,personal,medium,Your Food spending spiked to 10.5x your usual amount in your highest month.,Consider a monthly cap on Food to avoid these irregular spikes.,"{'category': 'Food', 'spike_ratio': np.float64(10.5)}"
USR996DQ,spending_warning,personal,high,You have 5 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 5}
USR996DQ,budget_advice,peer,medium,You spend 700% more than similar users on Personal Hygiene ($0 vs peer avg $0/month).,Setting a monthly budget for Personal Hygiene could bring your spend in line with peers.,"{'category': 'Personal Hygiene', 'user_spend': np.float64(0.3809523809523809), 'peer_spend': np.float64(0.0476190476190476), 'pct_above': 700}"
USR996DQ,budget_advice,personal,medium,Your Food spending spiked to 21.0x your usual amount in your highest month.,Consider a monthly cap on Food to avoid these irregular spikes.,"{'category': 'Food', 'spike_ratio': np.float64(21.0)}"
USR270YP,spending_warning,peer,medium,Your recent average spend ($603/txn) is 201% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(602.8175), 'peer_avg': np.float64(200.0), 'pct_above': 201}"
USR270YP,budget_advice,peer,medium,You spend 268% more than similar users on Medical/Dental ($0 vs peer avg $0/month).,Setting a monthly budget for Medical/Dental could bring your spend in line with peers.,"{'category': 'Medical/Dental', 'user_spend': np.float64(0.3684210526315789), 'peer_spend': np.float64(0.1), 'pct_above': 268}"
USR270YP,budget_advice,personal,medium,Your Food spending spiked to 19.0x your usual amount in your highest month.,Consider a monthly cap on Food to avoid these irregular spikes.,"{'category': 'Food', 'spike_ratio': np.float64(19.0)}"
USR605nX,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR605nX,budget_advice,peer,medium,You spend 57% more than similar users on Subscriptions ($0 vs peer avg $0/month).,Setting a monthly budget for Subscriptions could bring your spend in line with peers.,"{'category': 'Subscriptions', 'user_spend': np.float64(0.2727272727272727), 'peer_spend': np.float64(0.1739130434782608), 'pct_above': 57}"
USR605nX,budget_advice,personal,medium,Your Medical/Dental spending spiked to 22.0x your usual amount in your highest month.,Consider a monthly cap on Medical/Dental to avoid these irregular spikes.,"{'category': 'Medical/Dental', 'spike_ratio': np.float64(22.0)}"
USR793Ca,budget_advice,personal,medium,Your Medical/Dental spending spiked to 19.0x your usual amount in your highest month.,Consider a monthly cap on Medical/Dental to avoid these irregular spikes.,"{'category': 'Medical/Dental', 'spike_ratio': np.float64(19.0)}"
USR793Ca,behavioral_nudge,personal,low,94% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 94, 'weekend_spend': np.float64(136930.81), 'weekday_spend': np.float64(9266.42)}"
USR100df,budget_advice,peer,medium,You spend 92% more than similar users on Gifts ($0 vs peer avg $0/month).,Setting a monthly budget for Gifts could bring your spend in line with peers.,"{'category': 'Gifts', 'user_spend': np.float64(0.35), 'peer_spend': np.float64(0.1818181818181818), 'pct_above': 92}"
USR100df,budget_advice,personal,medium,Your Fitness spending spiked to 10.0x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(10.0)}"
USR100df,behavioral_nudge,personal,low,84% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 84, 'weekend_spend': np.float64(38319.29), 'weekday_spend': np.float64(7546.25)}"
USR840Fs,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR840Fs,budget_advice,peer,medium,You spend 45% more than similar users on Fitness ($0 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(0.3809523809523809), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 45}"
USR840Fs,budget_advice,personal,medium,Your Hobbies spending spiked to 21.0x your usual amount in your highest month.,Consider a monthly cap on Hobbies to avoid these irregular spikes.,"{'category': 'Hobbies', 'spike_ratio': np.float64(21.0)}"
USR472to,budget_advice,peer,medium,You spend 215% more than similar users on Friend Activities ($0 vs peer avg $0/month).,Setting a monthly budget for Friend Activities could bring your spend in line with peers.,"{'category': 'Friend Activities', 'user_spend': np.float64(0.3), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 215}"
USR472to,budget_advice,personal,medium,Your Fitness spending spiked to 20.0x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(20.0)}"
USR847Vu,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR847Vu,spending_warning,peer,medium,Your recent average spend ($448/txn) is 124% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(448.24), 'peer_avg': np.float64(200.0), 'pct_above': 124}"
USR847Vu,budget_advice,peer,medium,You spend 167% more than similar users on Transportation ($0 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(0.3636363636363636), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 167}"
USR847Vu,budget_advice,personal,medium,Your Friend Activities spending spiked to 11.0x your usual amount in your highest month.,Consider a monthly cap on Friend Activities to avoid these irregular spikes.,"{'category': 'Friend Activities', 'spike_ratio': np.float64(11.0)}"
USR932HS,spending_warning,peer,medium,Your recent average spend ($511/txn) is 156% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(511.17), 'peer_avg': np.float64(200.0), 'pct_above': 156}"
USR932HS,budget_advice,peer,medium,You spend 234% more than similar users on Gifts ($0 vs peer avg $0/month).,Setting a monthly budget for Gifts could bring your spend in line with peers.,"{'category': 'Gifts', 'user_spend': np.float64(0.3181818181818182), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 234}"
USR932HS,budget_advice,personal,medium,Your Hobbies spending spiked to 11.0x your usual amount in your highest month.,Consider a monthly cap on Hobbies to avoid these irregular spikes.,"{'category': 'Hobbies', 'spike_ratio': np.float64(11.0)}"
USR646Eg,spending_warning,personal,high,Your average transaction amount this month ($56534) is 1373% above your usual average ($3838).,Review your recent transactions to identify what changed.,"{'avg_amt_30d': np.float64(56534.40666666667), 'all_time_avg': np.float64(3837.666041666667), 'pct_above': 1373}"
USR646Eg,spending_warning,peer,medium,Your recent average spend ($56534/txn) is 20001% higher than similar users ($281/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(56534.40666666667), 'peer_avg': np.float64(281.25750000000005), 'pct_above': 20001}"
USR646Eg,budget_advice,peer,medium,You spend 119% more than similar users on Medical/Dental ($0 vs peer avg $0/month).,Setting a monthly budget for Medical/Dental could bring your spend in line with peers.,"{'category': 'Medical/Dental', 'user_spend': np.float64(0.3809523809523809), 'peer_spend': np.float64(0.1739130434782608), 'pct_above': 119}"
USR646Eg,budget_advice,personal,medium,Your Gifts spending spiked to 21.0x your usual amount in your highest month.,Consider a monthly cap on Gifts to avoid these irregular spikes.,"{'category': 'Gifts', 'spike_ratio': np.float64(21.0)}"
USR258SD,budget_advice,peer,medium,You spend 283% more than similar users on Housing and Utilities ($0 vs peer avg $0/month).,Setting a monthly budget for Housing and Utilities could bring your spend in line with peers.,"{'category': 'Housing and Utilities', 'user_spend': np.float64(0.3333333333333333), 'peer_spend': np.float64(0.0869565217391304), 'pct_above': 283}"
USR258SD,budget_advice,personal,medium,Your Subscriptions spending spiked to 21.0x your usual amount in your highest month.,Consider a monthly cap on Subscriptions to avoid these irregular spikes.,"{'category': 'Subscriptions', 'spike_ratio': np.float64(21.0)}"
